borrower_id,age,revolving_utilization,late_30_59_days,late_60_89_days,late_90_plus_days,debt_ratio,monthly_income,open_credit_lines,real_estate_loans,dependents,income_missing,predicted_risk,risk_band,serious_delinquency,actual_outcome
43107,61,1.014,1,0,0,10.0,5400.0,11,2,2.0,1,0.1581,15-20%,1,Defaulted
100613,34,0.016,0,0,0,0.343,1701.0,4,0,0.0,0,0.0226,2-5%,0,Repaid
118701,54,0.325,0,0,0,0.632,7650.0,17,2,0.0,0,0.0413,2-5%,0,Repaid
144805,63,0.041,0,0,0,1.761,1344.0,12,2,0.0,0,0.0223,2-5%,0,Repaid
69831,43,0.824,1,0,0,1.126,1600.0,6,0,0.0,0,0.1258,12-15%,0,Repaid
64085,38,0.052,0,0,0,0.314,6600.0,7,1,2.0,0,0.0258,2-5%,0,Repaid
2308,26,0.191,0,0,0,10.0,5400.0,1,0,0.0,1,0.0266,2-5%,0,Repaid
77349,62,0.115,0,0,0,0.026,10000.0,10,0,0.0,0,0.0162,0-2%,0,Repaid
44070,69,0.98,0,0,0,0.102,3966.0,3,0,0.0,0,0.0649,5-8%,0,Repaid
28335,35,0.006,0,0,0,0.276,5211.0,6,0,1.0,0,0.0221,2-5%,0,Repaid
5753,52,0.002,0,0,0,0.139,9111.0,2,1,1.0,0,0.0144,0-2%,0,Repaid
131814,59,0.08,0,0,0,0.194,4779.0,14,1,0.0,0,0.0225,2-5%,0,Repaid
94929,51,0.032,0,0,0,10.0,5400.0,5,0,2.0,1,0.0165,0-2%,0,Repaid
7591,61,0.031,0,0,0,0.203,5700.0,5,1,1.0,0,0.0158,0-2%,0,Repaid
58932,64,0.012,0,0,0,0.254,10000.0,6,1,0.0,0,0.0126,0-2%,0,Repaid
125992,45,0.041,0,0,0,0.302,5200.0,9,1,2.0,0,0.0249,2-5%,0,Repaid
119373,39,0.857,0,0,0,0.291,10666.0,13,0,2.0,0,0.1006,10-12%,0,Repaid
78619,45,0.457,0,0,0,0.273,6800.0,6,0,2.0,0,0.0423,2-5%,0,Repaid
18348,48,0.792,3,0,0,0.786,15000.0,25,3,0.0,0,0.3116,30-50%,0,Repaid
61536,31,0.634,0,0,0,0.122,5850.0,4,0,0.0,0,0.063,5-8%,0,Repaid
59802,31,1.01,0,0,0,0.038,2000.0,3,0,0.0,0,0.1268,12-15%,0,Repaid
22151,68,0.0,0,0,0,0.955,2400.0,3,1,1.0,0,0.0138,0-2%,0,Repaid
134034,66,0.574,0,0,0,0.268,12249.0,14,2,2.0,0,0.0473,2-5%,1,Defaulted
100285,76,0.011,0,0,0,0.024,2100.0,7,0,0.0,0,0.0122,0-2%,0,Repaid
24149,61,0.015,0,0,0,0.105,5333.0,11,1,2.0,0,0.0194,0-2%,0,Repaid
29188,61,0.036,0,0,0,0.401,8333.0,14,1,0.0,0,0.0183,0-2%,0,Repaid
127424,75,0.043,0,0,0,10.0,5400.0,10,1,0.0,1,0.013,0-2%,0,Repaid
136721,34,0.893,1,0,1,10.0,5400.0,8,2,0.0,1,0.2684,20-30%,1,Defaulted
21143,49,0.584,1,0,0,0.476,4160.0,11,1,0.0,0,0.0894,8-10%,0,Repaid
18970,62,0.009,0,0,0,0.671,4500.0,8,1,1.0,0,0.0168,0-2%,0,Repaid
51426,27,0.365,0,0,0,0.168,5879.0,7,0,1.0,0,0.0479,2-5%,0,Repaid
40208,49,0.08,2,1,0,3.0,5400.0,4,0,0.0,1,0.0539,5-8%,0,Repaid
110023,42,0.321,0,0,0,10.0,5400.0,10,2,0.0,1,0.0395,2-5%,0,Repaid
30547,46,0.012,0,0,0,0.205,9222.0,10,0,1.0,0,0.0187,0-2%,0,Repaid
71328,27,0.253,1,0,0,0.037,6404.0,5,0,1.0,0,0.0551,5-8%,0,Repaid
126227,49,0.083,0,0,0,0.361,4454.0,13,1,3.0,0,0.0303,2-5%,0,Repaid
88555,61,0.01,0,0,0,1.682,4000.0,11,2,0.0,0,0.0197,0-2%,0,Repaid
135036,30,0.038,0,0,0,0.095,4800.0,12,0,0.0,0,0.029,2-5%,0,Repaid
80479,37,0.908,0,0,0,0.175,5500.0,5,0,0.0,0,0.0949,8-10%,0,Repaid
109803,40,0.282,0,0,2,10.0,5400.0,1,0,0.0,1,0.0841,8-10%,0,Repaid
99722,83,0.003,0,0,0,0.447,3136.0,6,1,1.0,0,0.0116,0-2%,0,Repaid
142087,64,0.0,0,0,0,10.0,5400.0,6,1,0.0,1,0.0128,0-2%,0,Repaid
67343,52,0.681,0,0,0,0.298,9376.0,12,2,1.0,0,0.0689,5-8%,0,Repaid
13401,25,1.178,0,0,0,0.167,3200.0,5,0,2.0,0,0.1986,15-20%,1,Defaulted
66632,35,0.782,3,3,2,0.5,3000.0,9,1,0.0,0,0.8302,50%+,1,Defaulted
112025,60,0.217,1,0,0,0.333,7166.0,23,2,1.0,0,0.0587,5-8%,0,Repaid
19688,59,0.198,0,0,0,0.709,4627.0,13,2,0.0,0,0.0295,2-5%,1,Defaulted
25829,55,0.736,1,0,0,0.599,8141.0,17,1,1.0,0,0.1165,10-12%,0,Repaid
149795,44,1.0,3,1,3,10.0,5400.0,8,1,0.0,1,0.8142,50%+,1,Defaulted
28535,51,0.866,0,0,0,0.326,5500.0,8,1,0.0,0,0.084,8-10%,0,Repaid
122460,37,0.462,1,1,0,0.389,7800.0,9,1,0.0,0,0.1086,10-12%,0,Repaid
147288,50,0.058,0,0,0,0.455,14000.0,8,2,1.0,0,0.0187,0-2%,0,Repaid
40804,57,0.141,0,0,0,10.0,5400.0,8,1,0.0,1,0.0196,0-2%,0,Repaid
58601,37,0.076,0,0,0,0.209,8750.0,7,1,0.0,0,0.0234,2-5%,0,Repaid
12667,57,0.184,0,0,0,10.0,5400.0,4,1,0.0,1,0.0189,0-2%,0,Repaid
1137,47,0.902,1,0,0,0.527,3308.0,6,1,3.0,0,0.1577,15-20%,0,Repaid
33453,55,0.089,1,1,0,1.111,1300.0,18,1,0.0,0,0.0668,5-8%,1,Defaulted
22369,69,0.0,0,0,0,10.0,5400.0,8,2,0.0,1,0.0136,0-2%,0,Repaid
35292,30,0.988,0,0,0,0.18,4025.0,4,0,1.0,0,0.1268,12-15%,0,Repaid
27347,51,0.081,0,0,0,0.28,25000.0,12,3,3.0,0,0.019,0-2%,0,Repaid
65879,28,0.754,0,0,0,0.233,4076.0,12,0,4.0,0,0.1256,12-15%,1,Defaulted
79909,43,0.058,0,0,0,0.368,5106.0,13,1,2.0,0,0.0298,2-5%,0,Repaid
62791,48,1.0,0,0,0,2.863,1800.0,12,1,2.0,0,0.1466,12-15%,0,Repaid
47673,58,0.254,0,0,0,0.523,4416.0,15,1,0.0,0,0.0325,2-5%,0,Repaid
36742,71,1.119,4,1,0,0.322,6350.0,15,0,0.0,0,0.4886,30-50%,1,Defaulted
81240,66,0.075,0,0,0,0.636,4094.0,9,3,0.0,0,0.0208,2-5%,0,Repaid
17549,57,0.296,0,0,0,10.0,5400.0,9,2,0.0,1,0.0289,2-5%,0,Repaid
145235,23,0.158,0,0,0,0.008,1300.0,1,0,0.0,0,0.0322,2-5%,0,Repaid
6345,63,0.025,0,0,0,0.009,5336.0,6,0,0.0,0,0.0137,0-2%,0,Repaid
3570,32,0.299,0,0,0,0.394,3700.0,11,0,0.0,0,0.0446,2-5%,0,Repaid
7346,62,0.887,0,0,0,10.0,5400.0,7,0,0.0,1,0.0608,5-8%,1,Defaulted
18399,65,0.281,0,0,0,0.27,8708.0,8,1,1.0,0,0.0233,2-5%,0,Repaid
16837,52,0.081,0,0,0,10.0,5400.0,6,1,2.0,1,0.0199,0-2%,0,Repaid
129644,40,0.0,1,0,0,0.54,6500.0,7,2,0.0,0,0.0341,2-5%,0,Repaid
131274,44,0.395,0,0,0,0.33,4583.0,8,1,0.0,0,0.0425,2-5%,0,Repaid
30880,43,0.324,1,1,0,0.175,16666.0,17,1,4.0,0,0.0936,8-10%,0,Repaid
146227,41,0.042,0,0,0,0.408,4218.0,8,2,0.0,0,0.0261,2-5%,0,Repaid
140062,76,0.083,0,0,0,0.372,4715.0,21,2,0.0,0,0.0229,2-5%,0,Repaid
92280,58,0.057,0,0,0,10.0,5400.0,14,2,4.0,1,0.0261,2-5%,0,Repaid
22609,27,0.299,0,0,0,10.0,5400.0,1,0,0.0,1,0.0317,2-5%,0,Repaid
138192,63,0.389,0,0,0,0.334,10000.0,20,0,0.0,0,0.0348,2-5%,0,Repaid
120074,88,0.005,0,0,0,0.121,5151.0,20,0,0.0,0,0.0133,0-2%,0,Repaid
21491,59,0.728,0,0,4,10.0,5400.0,3,1,0.0,1,0.386,30-50%,0,Repaid
130682,68,1.0,0,0,0,0.392,5000.0,2,1,0.0,0,0.07,5-8%,0,Repaid
87673,41,0.108,0,0,0,0.412,6670.0,9,1,1.0,0,0.0274,2-5%,0,Repaid
147882,42,0.54,0,1,4,0.966,7000.0,9,3,1.0,0,0.5793,50%+,0,Repaid
39395,51,0.208,0,0,0,0.126,6000.0,6,0,3.0,0,0.0265,2-5%,0,Repaid
105869,40,1.073,1,4,1,0.26,2400.0,8,1,2.0,0,0.7387,50%+,1,Defaulted
98024,61,0.0,3,0,0,0.192,18000.0,17,1,0.0,0,0.0496,2-5%,0,Repaid
131318,34,1.0,0,0,0,0.226,2080.0,2,0,0.0,0,0.1163,10-12%,0,Repaid
146650,74,0.207,0,0,0,0.012,8333.0,9,0,0.0,0,0.016,0-2%,0,Repaid
92637,35,0.36,0,0,0,0.415,11000.0,7,2,3.0,0,0.0473,2-5%,0,Repaid
91008,54,0.01,0,0,0,0.352,2600.0,7,1,0.0,0,0.0187,0-2%,0,Repaid
80435,35,1.697,0,2,2,0.278,2800.0,2,1,4.0,0,0.8298,50%+,0,Repaid
94504,38,0.446,0,0,0,0.825,11291.0,25,5,4.0,0,0.1121,10-12%,0,Repaid
29472,32,0.0,2,0,0,0.131,2700.0,5,0,0.0,0,0.0518,5-8%,0,Repaid
133375,45,0.101,0,0,0,0.11,6284.0,10,0,0.0,0,0.0231,2-5%,0,Repaid
31392,33,0.902,0,0,0,0.258,6600.0,10,1,3.0,0,0.1361,12-15%,0,Repaid
83090,46,0.101,0,0,0,10.0,5400.0,5,1,0.0,1,0.02,0-2%,0,Repaid
81425,41,0.114,0,0,0,0.191,8760.0,10,2,0.0,0,0.0277,2-5%,0,Repaid
134254,62,0.002,0,0,0,4.0,5400.0,11,0,0.0,1,0.0138,0-2%,0,Repaid
149523,49,0.665,0,0,0,0.473,11507.0,16,2,1.0,0,0.0741,5-8%,0,Repaid
13558,53,0.453,0,0,0,0.331,5966.0,18,0,1.0,0,0.0504,5-8%,0,Repaid
121377,78,0.001,0,0,0,4.0,5400.0,4,0,0.0,1,0.0086,0-2%,0,Repaid
121029,67,0.85,0,0,0,0.447,15000.0,19,3,0.0,0,0.0788,5-8%,0,Repaid
116115,33,0.077,0,0,0,0.233,6050.0,4,1,0.0,0,0.0247,2-5%,0,Repaid
12332,43,0.203,0,0,0,0.505,7000.0,9,2,1.0,0,0.0338,2-5%,0,Repaid
27543,50,0.002,0,0,0,0.0,11416.0,6,0,2.0,0,0.0152,0-2%,0,Repaid
49618,39,0.512,4,0,0,0.932,5833.0,21,1,0.0,0,0.3191,30-50%,0,Repaid
101620,58,0.127,0,0,0,0.418,2950.0,13,1,2.0,0,0.0281,2-5%,0,Repaid
121349,44,0.025,0,0,2,0.116,7427.0,11,1,1.0,0,0.0786,5-8%,0,Repaid
56808,53,0.48,1,0,0,10.0,5400.0,8,1,0.0,1,0.0575,5-8%,0,Repaid
126094,42,0.055,1,0,1,0.706,5000.0,8,4,2.0,0,0.0912,8-10%,0,Repaid
43016,60,0.681,0,0,0,0.187,13700.0,12,1,1.0,0,0.0501,5-8%,0,Repaid
71644,50,0.008,0,0,0,0.22,5750.0,18,1,1.0,0,0.0263,2-5%,0,Repaid
16757,47,0.0,0,0,0,0.083,9000.0,9,0,0.0,0,0.0168,0-2%,0,Repaid
10340,34,0.044,0,0,0,10.0,5400.0,4,1,0.0,1,0.0213,2-5%,0,Repaid
74294,65,0.163,0,0,0,0.753,3500.0,13,1,0.0,0,0.024,2-5%,0,Repaid
6625,35,0.036,0,0,0,0.31,3850.0,20,0,1.0,0,0.0361,2-5%,0,Repaid
104373,80,0.019,0,0,0,0.004,4316.0,3,0,0.0,0,0.0097,0-2%,0,Repaid
50662,42,0.378,0,0,0,0.338,10126.0,11,2,2.0,0,0.0476,2-5%,0,Repaid
29099,48,0.375,1,0,0,0.146,3500.0,2,0,2.0,0,0.0512,5-8%,0,Repaid
97550,27,0.782,0,0,0,0.216,1920.0,3,0,0.0,0,0.0928,8-10%,0,Repaid
7191,47,0.918,0,0,0,0.184,8966.0,4,1,2.0,0,0.0876,8-10%,1,Defaulted
96447,49,0.91,0,0,0,10.0,0.0,6,2,0.0,0,0.1133,10-12%,0,Repaid
34487,61,0.025,1,0,0,0.236,7700.0,4,1,1.0,0,0.0218,2-5%,0,Repaid
83547,62,0.008,0,0,0,0.01,1759.0,13,0,0.0,0,0.0183,0-2%,0,Repaid
80966,55,0.001,2,0,0,0.283,9100.0,17,1,1.0,0,0.0484,2-5%,0,Repaid
69388,45,0.299,0,0,0,1.199,4166.0,7,1,2.0,0,0.0384,2-5%,0,Repaid
88258,31,0.021,1,0,0,0.29,3000.0,12,2,0.0,0,0.0515,5-8%,0,Repaid
85997,25,1.0,0,0,4,0.022,1800.0,0,0,0.0,0,0.6496,50%+,0,Repaid
680,35,0.055,0,0,0,0.662,5833.0,10,2,2.0,0,0.0329,2-5%,0,Repaid
86113,44,1.0,0,0,1,10.0,5400.0,1,1,4.0,1,0.1847,15-20%,1,Defaulted
56100,55,0.0,0,0,0,0.345,7100.0,3,2,3.0,0,0.0179,0-2%,0,Repaid
76909,56,1.0,0,0,2,0.012,2669.0,0,0,2.0,0,0.2513,20-30%,0,Repaid
38573,31,0.26,1,0,0,10.0,5400.0,6,1,1.0,1,0.055,5-8%,0,Repaid
86377,62,0.072,0,0,0,0.429,3400.0,10,2,0.0,0,0.0213,2-5%,0,Repaid
18019,70,0.0,0,0,0,0.0,5400.0,1,0,0.0,1,0.0089,0-2%,0,Repaid
56861,43,0.0,0,0,0,0.563,2500.0,6,1,0.0,0,0.0214,2-5%,0,Repaid
117796,61,0.773,0,0,0,10.0,5400.0,3,1,0.0,1,0.049,2-5%,0,Repaid
6845,31,0.084,1,1,0,0.057,5208.0,5,0,0.0,0,0.0556,5-8%,1,Defaulted
64995,28,1.0,0,0,5,0.116,4800.0,3,0,1.0,0,0.779,50%+,0,Repaid
110712,68,0.025,0,0,0,0.246,5833.0,11,1,1.0,0,0.0165,0-2%,0,Repaid
88736,50,0.308,0,0,0,0.452,6244.0,10,3,1.0,0,0.0414,2-5%,0,Repaid
80617,41,0.13,0,0,0,0.673,3954.0,10,2,4.0,0,0.0397,2-5%,0,Repaid
28368,36,0.0,0,0,0,10.0,5400.0,7,2,0.0,1,0.0225,2-5%,0,Repaid
57193,52,0.989,1,1,0,0.45,10983.0,4,2,2.0,0,0.1921,15-20%,0,Repaid
19830,37,0.94,0,0,0,0.366,7058.0,8,1,2.0,0,0.1228,12-15%,0,Repaid
41371,52,0.0,0,0,0,10.0,5400.0,8,2,0.0,1,0.0179,0-2%,0,Repaid
21889,52,0.869,0,0,0,10.0,5400.0,3,1,0.0,1,0.0667,5-8%,0,Repaid
83217,42,0.433,0,1,0,0.628,8300.0,6,3,4.0,0,0.0833,8-10%,0,Repaid
142145,43,0.002,0,0,0,0.229,12500.0,9,2,1.0,0,0.0202,2-5%,0,Repaid
82992,26,0.32,0,0,0,0.201,6300.0,15,0,0.0,0,0.053,5-8%,0,Repaid
12425,63,0.087,1,0,0,10.0,5400.0,12,1,0.0,1,0.0275,2-5%,0,Repaid
120441,28,1.0,1,1,1,0.172,2500.0,1,0,1.0,0,0.3889,30-50%,0,Repaid
110520,29,0.5,0,0,0,0.143,4100.0,8,0,0.0,0,0.0604,5-8%,0,Repaid
115636,46,0.116,0,0,0,0.393,3816.0,6,1,2.0,0,0.0267,2-5%,0,Repaid
84403,53,0.686,0,1,0,0.461,5120.0,7,2,2.0,0,0.1013,10-12%,0,Repaid
17370,43,0.754,0,0,0,0.233,11667.0,8,1,2.0,0,0.0733,5-8%,0,Repaid
50697,24,0.385,0,0,0,0.02,2977.0,3,0,2.0,0,0.0527,5-8%,0,Repaid
66072,72,0.391,0,0,0,0.234,3349.0,9,0,0.0,0,0.0265,2-5%,0,Repaid
60081,31,0.063,0,0,0,10.0,5400.0,3,1,0.0,1,0.0225,2-5%,0,Repaid
76214,47,0.386,1,0,0,0.318,8062.0,13,0,0.0,0,0.0579,5-8%,0,Repaid
33467,90,0.806,0,0,0,0.567,3121.0,8,0,0.0,0,0.0407,2-5%,0,Repaid
67469,64,0.972,0,0,0,0.614,5215.0,12,0,1.0,0,0.0897,8-10%,1,Defaulted
134482,63,0.085,0,0,0,0.307,13148.0,5,2,1.0,0,0.0149,0-2%,0,Repaid
111481,57,0.071,0,0,0,0.282,13800.0,15,2,3.0,0,0.0232,2-5%,0,Repaid
141308,63,0.525,0,0,0,0.504,4100.0,8,2,0.0,0,0.0435,2-5%,0,Repaid
145459,54,0.032,0,0,0,0.225,4500.0,3,1,0.0,0,0.0164,0-2%,0,Repaid
11054,41,0.088,0,0,0,0.226,13000.0,12,2,1.0,0,0.0262,2-5%,0,Repaid
124573,59,0.023,0,0,0,10.0,5400.0,10,1,0.0,1,0.0162,0-2%,0,Repaid
99654,24,1.011,0,0,0,0.161,3400.0,7,0,0.0,0,0.1501,15-20%,0,Repaid
55157,52,0.03,0,0,0,10.0,5400.0,3,0,0.0,1,0.0139,0-2%,0,Repaid
86200,30,0.342,0,0,0,0.444,6100.0,16,2,0.0,0,0.0627,5-8%,0,Repaid
80900,76,0.063,0,0,0,10.0,5400.0,4,1,1.0,1,0.0117,0-2%,0,Repaid
146411,45,0.057,0,0,0,0.253,8300.0,11,2,2.0,0,0.027,2-5%,0,Repaid
106606,39,0.11,0,0,0,0.627,4583.0,9,3,2.0,0,0.0371,2-5%,0,Repaid
87774,70,0.013,0,0,0,0.007,1500.0,2,0,1.0,0,0.0125,0-2%,0,Repaid
97574,85,0.042,0,0,0,0.432,3200.0,3,1,0.0,0,0.0105,0-2%,0,Repaid
57789,44,0.134,0,0,0,0.829,5000.0,13,2,2.0,0,0.0366,2-5%,0,Repaid
57311,45,0.526,1,0,0,0.201,6635.0,15,0,2.0,0,0.0912,8-10%,0,Repaid
55023,47,1.0,0,2,2,10.0,5400.0,1,0,0.0,1,0.4069,30-50%,1,Defaulted
13575,49,0.0,0,1,0,0.71,5100.0,7,2,1.0,0,0.0315,2-5%,0,Repaid
21349,26,0.0,1,0,0,0.125,3500.0,7,0,0.0,0,0.0392,2-5%,0,Repaid
36523,56,0.013,0,0,0,0.427,13676.0,5,2,0.0,0,0.0137,0-2%,0,Repaid
52608,80,0.0,0,0,0,0.002,1324.0,11,0,0.0,0,0.0129,0-2%,0,Repaid
61062,67,0.027,0,0,0,0.226,3495.0,6,1,1.0,0,0.0156,0-2%,0,Repaid
59108,51,0.017,0,0,0,10.0,5400.0,8,1,2.0,1,0.0191,0-2%,0,Repaid
95466,63,0.681,0,0,0,0.186,3000.0,4,0,0.0,0,0.0448,2-5%,0,Repaid
141516,69,0.049,0,0,0,0.311,5400.0,7,1,1.0,0,0.0153,0-2%,0,Repaid
126580,55,0.373,0,0,0,0.418,12984.0,8,2,1.0,0,0.0311,2-5%,0,Repaid
53433,55,0.155,0,0,0,0.311,2666.0,5,1,0.0,0,0.0225,2-5%,0,Repaid
66173,49,0.0,0,0,0,0.801,5739.0,8,3,0.0,0,0.0222,2-5%,0,Repaid
138813,51,0.384,0,0,0,0.459,14500.0,12,3,2.0,0,0.0414,2-5%,0,Repaid
129212,34,0.063,0,0,0,0.076,10000.0,9,1,0.0,0,0.0245,2-5%,0,Repaid
1325,48,0.195,0,0,0,0.484,5383.0,20,3,0.0,0,0.0453,2-5%,0,Repaid
103784,62,0.207,0,0,0,0.381,5000.0,8,3,0.0,0,0.0266,2-5%,0,Repaid
123525,33,0.0,0,0,0,0.27,2400.0,6,1,1.0,0,0.0265,2-5%,0,Repaid
116123,28,0.648,1,0,0,0.029,3000.0,5,0,4.0,0,0.1319,12-15%,0,Repaid
89417,57,0.016,0,0,0,10.0,5400.0,6,1,1.0,1,0.0155,0-2%,0,Repaid
22272,41,0.867,0,0,0,0.201,4889.0,8,0,1.0,0,0.0961,8-10%,0,Repaid
135619,42,0.066,1,0,0,0.273,12700.0,12,2,4.0,0,0.0438,2-5%,0,Repaid
139315,34,0.047,0,0,0,10.0,5400.0,2,0,0.0,1,0.0186,0-2%,0,Repaid
87325,86,0.01,1,0,0,0.001,9473.0,9,0,0.0,0,0.0136,0-2%,0,Repaid
6034,64,0.104,0,0,0,10.0,5400.0,4,1,0.0,1,0.0146,0-2%,0,Repaid
143399,44,1.0,1,0,0,0.877,8102.0,5,2,2.0,0,0.1715,15-20%,0,Repaid
73743,87,0.004,0,0,0,4.0,5400.0,4,0,0.0,1,0.0075,0-2%,0,Repaid
41205,43,0.195,0,0,0,0.3,4120.0,12,0,0.0,0,0.0317,2-5%,0,Repaid
388,90,0.004,0,0,0,10.0,5400.0,11,1,0.0,1,0.0098,0-2%,0,Repaid
29627,37,0.052,0,0,0,1.201,2000.0,12,1,2.0,0,0.0344,2-5%,0,Repaid
52221,28,0.578,0,0,0,0.39,1080.0,6,0,0.0,0,0.0719,5-8%,0,Repaid
93628,53,0.01,0,0,0,0.231,15000.0,13,1,2.0,0,0.0177,0-2%,0,Repaid
4284,64,0.056,1,0,0,10.0,5400.0,8,1,0.0,1,0.0228,2-5%,0,Repaid
40831,28,1.0,0,0,0,10.0,5400.0,1,0,0.0,1,0.1048,10-12%,1,Defaulted
119336,51,1.115,4,0,2,0.175,10017.0,9,1,1.0,0,0.7315,50%+,1,Defaulted
136084,73,0.424,0,0,0,0.57,11666.0,21,2,1.0,0,0.0384,2-5%,0,Repaid
101009,26,0.0,0,0,0,0.001,1900.0,8,0,0.0,0,0.0278,2-5%,0,Repaid
85945,76,0.0,0,0,0,0.003,4166.0,4,0,0.0,0,0.0104,0-2%,0,Repaid
87598,51,0.344,0,0,0,0.769,4950.0,19,2,3.0,0,0.0589,5-8%,0,Repaid
25285,28,1.0,0,0,1,0.254,5300.0,4,0,0.0,0,0.2101,20-30%,0,Repaid
53716,49,0.385,0,0,0,0.363,7274.0,18,2,1.0,0,0.054,5-8%,0,Repaid
40930,41,0.084,0,0,0,0.09,8300.0,8,0,0.0,0,0.0213,2-5%,0,Repaid
118474,69,0.022,0,0,0,10.0,5400.0,4,0,0.0,1,0.0107,0-2%,0,Repaid
54561,47,0.855,0,0,0,0.118,9900.0,7,0,0.0,0,0.0703,5-8%,0,Repaid
59500,71,0.902,0,0,0,0.146,5600.0,9,0,0.0,0,0.0622,5-8%,0,Repaid
86068,78,0.618,0,0,0,0.747,3600.0,6,1,0.0,0,0.0358,2-5%,0,Repaid
110531,39,0.192,0,0,0,0.475,5620.0,6,1,1.0,0,0.031,2-5%,0,Repaid
141628,88,0.012,1,0,0,0.3,1285.0,7,0,0.0,0,0.0157,0-2%,0,Repaid
41323,69,0.724,0,0,0,0.378,5083.0,13,0,0.0,0,0.0534,5-8%,0,Repaid
10918,60,0.544,0,0,0,10.0,5400.0,13,3,0.0,1,0.0518,5-8%,0,Repaid
91167,35,1.0,0,0,1,10.0,5400.0,0,0,0.0,1,0.1607,15-20%,0,Repaid
94342,52,0.023,0,0,0,0.167,12000.0,7,1,3.0,0,0.0177,0-2%,0,Repaid
64554,72,0.062,0,0,0,10.0,5400.0,13,0,0.0,1,0.0142,0-2%,0,Repaid
26201,74,0.014,0,0,0,0.003,5500.0,5,0,1.0,0,0.0115,0-2%,0,Repaid
48061,40,0.088,0,0,0,0.014,6793.0,6,0,2.0,0,0.0237,2-5%,0,Repaid
104122,59,0.08,0,0,0,0.026,6420.0,5,1,0.0,0,0.0166,0-2%,0,Repaid
46474,60,0.308,0,0,0,0.446,4084.0,14,1,0.0,0,0.034,2-5%,0,Repaid
45302,42,0.148,0,0,0,0.251,17200.0,19,2,2.0,0,0.0328,2-5%,0,Repaid
7048,34,1.0,0,0,0,0.246,4587.0,5,1,1.0,0,0.1329,12-15%,0,Repaid
106888,64,0.0,0,0,0,0.05,10500.0,8,1,0.0,0,0.0129,0-2%,0,Repaid
87849,46,0.956,0,0,1,10.0,5400.0,8,2,0.0,1,0.1806,15-20%,0,Repaid
10960,57,0.0,0,0,0,0.374,15000.0,12,2,2.0,0,0.0172,0-2%,0,Repaid
49723,63,0.027,0,0,0,0.082,7877.0,6,1,0.0,0,0.014,0-2%,0,Repaid
102062,34,0.323,0,0,0,0.305,2100.0,6,0,0.0,0,0.0409,2-5%,0,Repaid
49875,28,1.0,0,0,0,0.0,2583.0,1,0,0.0,0,0.122,12-15%,0,Repaid
24889,48,0.071,0,0,0,0.424,15472.0,9,3,3.0,0,0.0234,2-5%,0,Repaid
119854,77,0.035,0,0,0,0.458,2032.0,10,1,0.0,0,0.0149,0-2%,0,Repaid
131726,82,0.0,0,0,0,10.0,5400.0,3,1,0.0,1,0.0087,0-2%,0,Repaid
27622,81,0.038,2,0,0,0.277,4519.0,9,1,0.0,0,0.0294,2-5%,0,Repaid
143204,33,0.251,1,0,1,10.0,0.0,5,2,1.0,0,0.1282,12-15%,1,Defaulted
125352,72,0.6,0,0,0,0.415,4141.0,7,2,0.0,0,0.0418,2-5%,0,Repaid
32110,60,0.023,0,0,0,10.0,5400.0,7,2,0.0,1,0.0159,0-2%,0,Repaid
53360,61,0.477,0,1,0,0.392,6666.0,12,2,0.0,0,0.0631,5-8%,0,Repaid
9723,50,0.065,0,0,0,0.858,2500.0,15,1,0.0,0,0.0279,2-5%,0,Repaid
119459,77,0.014,0,0,0,0.001,13250.0,2,0,0.0,0,0.0076,0-2%,0,Repaid
67756,91,0.0,0,0,0,0.0,5400.0,4,0,0.0,1,0.0069,0-2%,0,Repaid
142054,49,0.804,2,0,1,0.188,4900.0,5,0,1.0,0,0.2526,20-30%,0,Repaid
50140,40,0.963,0,0,0,0.503,9450.0,12,2,5.0,0,0.1563,15-20%,0,Repaid
141021,63,0.0,0,0,0,0.427,10500.0,9,1,0.0,0,0.0135,0-2%,0,Repaid
99004,50,2.0,1,0,0,0.117,37300.0,8,2,3.0,0,0.3718,30-50%,0,Repaid
126039,73,0.016,0,0,0,6.0,4.0,9,0,0.0,0,0.0149,0-2%,0,Repaid
47294,24,1.0,0,0,0,0.157,2500.0,2,0,0.0,0,0.1328,12-15%,1,Defaulted
129518,35,0.153,0,0,0,0.329,8120.0,10,1,0.0,0,0.0307,2-5%,0,Repaid
129094,55,0.005,0,0,0,10.0,5400.0,9,1,0.0,1,0.0163,0-2%,0,Repaid
84908,58,0.71,2,0,0,0.689,13000.0,19,3,4.0,0,0.1895,15-20%,0,Repaid
1072,58,0.002,0,0,0,0.211,8749.0,12,2,0.0,0,0.0183,0-2%,0,Repaid
13205,35,0.153,0,2,0,0.382,5650.0,11,1,1.0,0,0.0763,5-8%,0,Repaid
5271,45,0.913,1,0,0,0.079,6833.0,3,0,0.0,0,0.1142,10-12%,0,Repaid
26662,59,0.165,0,0,0,0.65,5040.0,24,3,1.0,0,0.0429,2-5%,0,Repaid
80901,36,0.308,0,0,0,0.317,10150.0,6,1,3.0,0,0.0389,2-5%,0,Repaid
98354,49,0.373,0,0,0,0.265,7500.0,9,0,1.0,0,0.0348,2-5%,0,Repaid
110004,68,0.102,0,0,0,0.146,5089.0,4,0,0.0,0,0.0139,0-2%,0,Repaid
